"0"20240525"083628"Z20SDO"
"1"1204"0"500039746"05921"0"00"20240524" 000000000000075000"0"00"
"1"1204"0"500039783"07000"0"00"20240524" 000000000000000003"2"00"
"1"1204"0"500039834"07000"0"00"20240524" 000000000000000049"1"00"
"1"1204"0"500039872"00007"0"00"20240524" 000000000000000350"0"00"
"1"1204"0"500039872"00019"0"00"20240524" 000000000000016800"0"00"
"1"1204"0"500039872"00457"0"00"20240524" 000000000000000160"0"00"
"1"1204"0"500039872"00710"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500039924"05921"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500039928"07000"0"00"20240524" 000000000000000037"2"00"
"1"1204"0"500039928"81086"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500039935"07000"0"00"20240524" 000000000000000226"2"00"
"1"1204"0"500039940"07000"0"00"20240524" 000000000000000052"2"00"
"1"1204"0"500039940"81086"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500039997"05921"0"00"20240524" 000000000000002956"0"00"
"1"1204"0"500040001"05921"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500040035"05921"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500040110"00007"0"00"20240524" 000000000000000700"0"00"
"1"1204"0"500040110"00251"0"00"20240524" 000000000000010000"0"00"
"1"1204"0"500040110"00839"0"00"20240524" 000000000000000600"0"00"
"1"1204"0"500040161"00007"0"00"20240524" 000000000000000900"0"00"
"1"1204"0"500040161"05921"0"00"20240524" 000000000000000140"0"00"
"1"1204"0"500040161"07000"0"00"20240524" 000000000000000189"2"00"
"1"1204"0"500040161"08526"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500040252"05921"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500040259"05921"0"00"20240524" 000000000000002655"0"00"
"1"1204"0"500040299"00710"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500040305"05921"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500040320"05320"0"00"20240524" 000000000000250000"0"00"
"1"1204"0"500040341"05921"0"00"20240524" 000000000000000340"0"00"
"1"1204"0"500040411"07000"0"00"20240524" 000000000000000679"2"00"
"1"1204"0"500040424"00710"0"00"20240524" 000000000000000035"0"00"
"1"1204"0"500040424"05921"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500040498"07000"0"00"20240524" 000000000000000151"2"00"
"1"1204"0"500040505"05921"0"00"20240524" 000000000000003690"0"00"
"1"1204"0"500040569"00710"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500040569"07000"0"00"20240524" 000000000000003835"2"00"
"1"1204"0"500040569"08549"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500040569"81086"0"00"20240524" 000000000000005000"0"00"
"1"1204"0"500040665"05921"0"00"20240524" 000000000000000164"0"00"
"1"1204"0"500040676"00710"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500040676"05921"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"500040676"05927"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"500040755"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500040760"00094"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500040770"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500040770"08479"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500040842"07000"0"00"20240524" 000000000000000016"2"00"
"1"1204"0"500040879"00111"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500040879"00457"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500040922"08467"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500040922"81086"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500040966"05921"0"00"20240524" 000000000000000638"0"00"
"1"1204"0"500041019"07000"0"00"20240524" 000000000000000164"2"00"
"1"1204"0"500041019"08006"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500041023"00839"0"00"20240524" 000000000000005798"0"00"
"1"1204"0"500041023"05923"0"00"20240524" 000000000000078500"0"00"
"1"1204"0"500041023"05927"0"00"20240524" 000000000000009007"0"00"
"1"1204"0"500041023"07000"0"00"20240524" 000000000000002289"2"00"
"1"1204"0"500041023"45701"0"00"20240524" 000000000000274692"0"00"
"1"1204"0"500041043"08442"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500041062"05921"0"00"20240524" 000000000000003048"0"00"
"1"1204"0"500041169"07000"0"00"20240524" 000000000000000761"2"00"
"1"1204"0"500041195"05921"0"00"20240524" 000000000000000609"0"00"
"1"1204"0"500041203"09201"0"00"20240524" 000000000000003000"0"00"
"1"1204"0"500041208"07000"0"00"20240524" 000000000000000083"2"00"
"1"1204"0"500041255"08442"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500041260"05921"0"00"20240524" 000000000000001521"0"00"
"1"1204"0"500041350"08032"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500041350"91870"0"00"20240524" 000000000000002000"0"00"
"1"1204"0"500041350"95612"0"00"20240524" 000000000000001161"0"00"
"1"1204"0"500041352"07000"0"00"20240524" 000000000000000718"2"00"
"1"1204"0"500041389"05921"0"00"20240524" 000000000000000033"0"00"
"1"1204"0"500041401"07000"0"00"20240524" 000000000000000366"2"00"
"1"1204"0"500041421"07000"0"00"20240524" 000000000000001209"2"00"
"1"1204"0"500041440"05921"0"00"20240524" 000000000000000149"0"00"
"1"1204"0"500041440"07000"0"00"20240524" 000000000000000093"2"00"
"1"1204"0"500041540"00111"0"00"20240524" 000000000000019030"0"00"
"1"1204"0"500041540"00251"0"00"20240524" 000000000000110338"0"00"
"1"1204"0"500041540"00742"0"00"20240524" 000000000000001341"0"00"
"1"1204"0"500041540"30041"0"00"20240524" 000000000000000327"0"00"
"1"1204"0"500041540"45696"0"00"20240524" 000000000000076518"0"00"
"1"1204"0"500041575"05921"0"00"20240524" 000000000000001828"0"00"
"1"1204"0"500041588"08032"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500041634"06000"0"00"20240524" 000000000000000058"2"00"
"1"1204"0"500041634"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500041643"07000"0"00"20240524" 000000000000000498"2"00"
"1"1204"0"500041651"07000"0"00"20240524" 000000000000000162"2"00"
"1"1204"0"500041726"05921"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500041738"07000"0"00"20240524" 000000000000000264"2"00"
"1"1204"0"500041741"07000"0"00"20240524" 000000000000008842"2"00"
"1"1204"0"500041741"08358"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500041741"08514"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500041775"00633"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500041883"07000"0"00"20240524" 000000000000000151"2"00"
"1"1204"0"500041911"05921"0"00"20240524" 000000000000001223"0"00"
"1"1204"0"500041911"07000"0"00"20240524" 000000000000000257"2"00"
"1"1204"0"500041933"05925"0"00"20240524" 000000000000070244"0"00"
"1"1204"0"500041933"09131"0"00"20240524" 000000000000174390"0"00"
"1"1204"0"500041959"07000"0"00"20240524" 000000000000000438"2"00"
"1"1204"0"500042047"05921"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042057"05921"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500042103"05921"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500042123"05921"0"00"20240524" 000000000000006126"0"00"
"1"1204"0"500042174"00322"0"00"20240524" 000000000000000595"0"00"
"1"1204"0"500042174"07000"0"00"20240524" 000000000000001215"2"00"
"1"1204"0"500042174"81088"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500042174"81090"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500042174"81092"0"00"20240524" 000000000000000007"0"00"
"1"1204"0"500042182"05921"0"00"20240524" 000000000000000058"0"00"
"1"1204"0"500042233"07000"0"00"20240524" 000000000000000127"1"00"
"1"1204"0"500042310"00710"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500042310"07000"0"00"20240524" 000000000000000006"2"00"
"1"1204"0"500042310"08445"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500042332"05921"0"00"20240524" 000000000000000603"0"00"
"1"1204"0"500042352"30005"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500042380"00457"0"00"20240524" 000000000000000193"0"00"
"1"1204"0"500042380"07000"0"00"20240524" 000000000000000393"2"00"
"1"1204"0"500042380"08006"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500042380"08442"0"00"20240524" 000000000000000060"0"00"
"1"1204"0"500042380"08468"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500042380"08549"0"00"20240524" 000000000000000014"0"00"
"1"1204"0"500042391"07000"0"00"20240524" 000000000000000585"2"00"
"1"1204"0"500042391"08006"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500042391"08147"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500042391"08442"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500042391"08445"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500042391"08468"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042391"08469"0"00"20240524" 000000000000000007"0"00"
"1"1204"0"500042391"08479"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500042391"08495"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500042478"00007"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500042478"00457"0"00"20240524" 000000000000000060"0"00"
"1"1204"0"500042478"00558"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500042478"00839"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500042478"05921"0"00"20240524" 000000000000000700"0"00"
"1"1204"0"500042478"07000"0"00"20240524" 000000000000000575"2"00"
"1"1204"0"500042478"08006"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042478"08012"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500042478"08017"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500042478"08030"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042478"08032"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500042478"08146"0"00"20240524" 000000000000000024"0"00"
"1"1204"0"500042530"07000"0"00"20240524" 000000000000000002"2"00"
"1"1204"0"500042641"07000"0"00"20240524" 000000000000000001"2"00"
"1"1204"0"500042645"07000"0"00"20240524" 000000000000000607"2"00"
"1"1204"0"500042654"00457"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"07000"0"00"20240524" 000000000000000408"2"00"
"1"1204"0"500042654"08006"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08032"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08146"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500042654"08154"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500042654"08442"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08444"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08445"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08467"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08468"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042654"08469"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500042724"07000"0"00"20240524" 000000000000000135"2"00"
"1"1204"0"500042773"00274"0"00"20240524" 000000000000008000"0"00"
"1"1204"0"500042792"07000"0"00"20240524" 000000000000000008"2"00"
"1"1204"0"500042806"07000"0"00"20240524" 000000000000000657"1"00"
"1"1204"0"500042858"07000"0"00"20240524" 000000000000001284"2"00"
"1"1204"0"500042919"05921"0"00"20240524" 000000000000000222"0"00"
"1"1204"0"500042943"05921"0"00"20240524" 000000000000005443"0"00"
"1"1204"0"500042959"05921"0"00"20240524" 000000000000000089"0"00"
"1"1204"0"500042992"00710"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043091"07000"0"00"20240524" 000000000000000043"2"00"
"1"1204"0"500043091"08006"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043091"08036"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500043091"08445"0"00"20240524" 000000000000000006"0"00"
"1"1204"0"500043091"08469"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500043091"08495"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043091"08529"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500043091"08549"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500043157"05921"0"00"20240524" 000000000000000597"0"00"
"1"1204"0"500043161"00386"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500043161"07000"0"00"20240524" 000000000000000035"2"00"
"1"1204"0"500043161"08529"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043161"08549"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043170"00111"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500043170"00457"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500043170"00534"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500043170"00807"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500043235"00633"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500043256"07000"0"00"20240524" 000000000000000455"2"00"
"1"1204"0"500043256"08549"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500043285"05921"0"00"20240524" 000000000000000210"0"00"
"1"1204"0"500043285"07000"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500043285"81086"0"00"20240524" 000000000000004000"0"00"
"1"1204"0"500043287"05921"0"00"20240524" 000000000000000458"0"00"
"1"1204"0"500043409"05921"0"00"20240524" 000000000000000381"0"00"
"1"1204"0"500043448"05921"0"00"20240524" 000000000000000363"0"00"
"1"1204"0"500043465"00710"0"00"20240524" 000000000000000021"0"00"
"1"1204"0"500043465"08479"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500043490"05921"0"00"20240524" 000000000000000190"0"00"
"1"1204"0"500043585"05921"0"00"20240524" 000000000000002000"0"00"
"1"1204"0"500043611"05921"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043648"05921"0"00"20240524" 000000000000000916"0"00"
"1"1204"0"500043713"05921"0"00"20240524" 000000000000003480"0"00"
"1"1204"0"500043713"07000"0"00"20240524" 000000000000000003"2"00"
"1"1204"0"500043718"05921"0"00"20240524" 000000000000000272"0"00"
"1"1204"0"500043808"05921"0"00"20240524" 000000000000000431"0"00"
"1"1204"0"500043832"07000"0"00"20240524" 000000000000002362"2"00"
"1"1204"0"500043832"81086"0"00"20240524" 000000000000006300"0"00"
"1"1204"0"500043849"81086"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500043901"05921"0"00"20240524" 000000000000011300"0"00"
"1"1204"0"500043914"05921"0"00"20240524" 000000000000001534"0"00"
"1"1204"0"500043915"05921"0"00"20240524" 000000000000003145"0"00"
"1"1204"0"500043915"07000"0"00"20240524" 000000000000000329"2"00"
"1"1204"0"500043915"08445"0"00"20240524" 000000000000000016"0"00"
"1"1204"0"500043915"08549"0"00"20240524" 000000000000000016"0"00"
"1"1204"0"500043915"08550"0"00"20240524" 000000000000000012"0"00"
"1"1204"0"500043915"08555"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500043915"81086"0"00"20240524" 000000000000000775"0"00"
"1"1204"0"500043915"81093"0"00"20240524" 000000000000000600"0"00"
"1"1204"0"500043930"05921"0"00"20240524" 000000000000000272"0"00"
"1"1204"0"500043978"00710"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500044056"00322"0"00"20240524" 000000000000000128"0"00"
"1"1204"0"500044056"00457"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500044056"00710"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500044056"07000"0"00"20240524" 000000000000000261"2"00"
"1"1204"0"500044056"08006"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500044056"08046"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500044056"08445"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500044056"08469"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500044056"08549"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500044056"08555"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500044056"81088"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500044161"05921"0"00"20240524" 000000000000001760"0"00"
"1"1204"0"500044192"05921"0"00"20240524" 000000000000001397"0"00"
"1"1204"0"500044203"00007"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500044203"00274"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500044203"07000"0"00"20240524" 000000000000001832"2"00"
"1"1204"0"500044203"08549"0"00"20240524" 000000000000000023"0"00"
"1"1204"0"500044203"08554"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500044203"57118"0"00"20240524" 000000000000000250"0"00"
"1"1204"0"500044250"05921"0"00"20240524" 000000000000001534"0"00"
"1"1204"0"500044253"05921"0"00"20240524" 000000000000000887"0"00"
"1"1204"0"500044260"00007"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500044260"00094"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500044260"00457"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500044260"00710"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500044283"05921"0"00"20240524" 000000000000001652"0"00"
"1"1204"0"500044300"08479"0"00"20240524" 000000000000000135"0"00"
"1"1204"0"500044312"07000"0"00"20240524" 000000000000000527"2"00"
"1"1204"0"500044312"81086"0"00"20240524" 000000000000001407"0"00"
"1"1204"0"500044315"07000"0"00"20240524" 000000000000000296"2"00"
"1"1204"0"500044315"08006"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500044315"08017"0"00"20240524" 000000000000000037"0"00"
"1"1204"0"500044315"08442"0"00"20240524" 000000000000000180"0"00"
"1"1204"0"500044315"08468"0"00"20240524" 000000000000000170"0"00"
"1"1204"0"500044350"00710"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500044350"00839"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500044356"00007"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500044356"08444"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500044397"00710"0"00"20240524" 000000000000000110"0"00"
"1"1204"0"500044426"07000"0"00"20240524" 000000000000000026"2"00"
"1"1204"0"500044436"05921"0"00"20240524" 000000000000000188"0"00"
"1"1204"0"500044510"05923"0"00"20240524" 000000000000002000"0"00"
"1"1204"0"500044510"07000"0"00"20240524" 000000000000001225"2"00"
"1"1204"0"500044510"81092"0"00"20240524" 000000000000000700"0"00"
"1"1204"0"500044589"05923"0"00"20240524" 000000000000004200"0"00"
"1"1204"0"500044589"08546"0"00"20240524" 000000000000000022"0"00"
"1"1204"0"500044650"91870"0"00"20240524" 000000000000003000"0"00"
"1"1204"0"500044654"00274"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500044654"00633"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500044659"05921"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500044687"05921"0"00"20240524" 000000000000000862"0"00"
"1"1204"0"500044738"05921"0"00"20240524" 000000000000000916"0"00"
"1"1204"0"500044751"07000"0"00"20240524" 000000000000000041"2"00"
"1"1204"0"500044783"05921"0"00"20240524" 000000000000000053"0"00"
"1"1204"0"500044784"05921"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500044889"05921"0"00"20240524" 000000000000000547"0"00"
"1"1204"0"500044894"00066"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500044894"00274"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500044894"00617"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500044894"00710"0"00"20240524" 000000000000000072"0"00"
"1"1204"0"500044894"00742"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500044894"07000"0"00"20240524" 000000000000000854"2"00"
"1"1204"0"500044894"08006"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500044894"08214"0"00"20240524" 000000000000000045"0"00"
"1"1204"0"500044894"08468"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"500044894"30005"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500044992"81086"0"00"20240524" 000000000000007000"0"00"
"1"1204"0"500044996"00007"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500044996"00710"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500044996"08469"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500044996"08481"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500044996"09243"0"00"20240524" 000000000000000300"0"00"
"1"1204"0"500045028"00111"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500045028"00534"0"00"20240524" 000000000000000017"0"00"
"1"1204"0"500045028"00710"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500045028"05921"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500045028"07000"0"00"20240524" 000000000000000009"2"00"
"1"1204"0"500045060"05921"0"00"20240524" 000000000000001717"0"00"
"1"1204"0"500045069"00007"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500045076"07000"0"00"20240524" 000000000000000007"2"00"
"1"1204"0"500045076"81086"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500045083"05921"0"00"20240524" 000000000000000497"0"00"
"1"1204"0"500045084"07000"0"00"20240524" 000000000000000064"1"00"
"1"1204"0"500045084"08444"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500045084"08445"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500045084"08479"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500045084"08526"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500045084"08529"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500045084"08549"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500045112"05921"0"00"20240524" 000000000000000913"0"00"
"1"1204"0"500045117"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500045173"05921"0"00"20240524" 000000000000001528"0"00"
"1"1204"0"500045183"00710"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500045183"07000"0"00"20240524" 000000000000000005"2"00"
"1"1204"0"500045183"08006"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500045183"08025"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500045183"08444"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500045183"08541"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500045183"08549"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500045254"05921"0"00"20240524" 000000000000000099"0"00"
"1"1204"0"500045255"07000"0"00"20240524" 000000000000000021"2"00"
"1"1204"0"500045259"00508"0"00"20240524" 000000000000001093"0"00"
"1"1204"0"500045259"00534"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500045259"05921"0"00"20240524" 000000000000000007"0"00"
"1"1204"0"500045268"00617"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500045268"00710"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500045268"07000"0"00"20240524" 000000000000000053"2"00"
"1"1204"0"500045268"08006"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500045302"05921"0"00"20240524" 000000000000009266"0"00"
"1"1204"0"500045412"07000"0"00"20240524" 000000000000001825"2"00"
"1"1204"0"500045412"08549"0"00"20240524" 000000000000000149"0"00"
"1"1204"0"500045435"05921"0"00"20240524" 000000000000000046"0"00"
"1"1204"0"500045455"00019"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500045567"05921"0"00"20240524" 000000000000002023"0"00"
"1"1204"0"500045570"05921"0"00"20240524" 000000000000006512"0"00"
"1"1204"0"500045612"05921"0"00"20240524" 000000000000000239"0"00"
"1"1204"0"500045625"07000"0"00"20240524" 000000000000000062"2"00"
"1"1204"0"500045625"08006"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500045625"08468"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500045652"00094"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500045906"05921"0"00"20240524" 000000000000000009"0"00"
"1"1204"0"500045933"05921"0"00"20240524" 000000000000000047"0"00"
"1"1204"0"500046024"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500046033"07000"0"00"20240524" 000000000000000001"2"00"
"1"1204"0"500046225"00710"0"00"20240524" 000000000000000052"0"00"
"1"1204"0"500046239"07000"0"00"20240524" 000000000000000011"2"00"
"1"1204"0"500046239"08549"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500046239"08553"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500046239"08554"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500046239"08579"0"00"20240524" 000000000000000007"0"00"
"1"1204"0"500046268"05921"0"00"20240524" 000000000000000162"0"00"
"1"1204"0"500046338"00457"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500046338"07000"0"00"20240524" 000000000000000112"2"00"
"1"1204"0"500046338"81086"0"00"20240524" 000000000000000300"0"00"
"1"1204"0"500046383"05921"0"00"20240524" 000000000000000355"0"00"
"1"1204"0"500046433"05921"0"00"20240524" 000000000000000091"0"00"
"1"1204"0"500046674"07000"0"00"20240524" 000000000000000003"2"00"
"1"1204"0"500046674"81086"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500046715"07000"0"00"20240524" 000000000000000003"2"00"
"1"1204"0"500046715"81086"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500046780"00457"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500046780"00748"0"00"20240524" 000000000000000719"0"00"
"1"1204"0"500046780"05921"0"00"20240524" 000000000000000650"0"00"
"1"1204"0"500046798"05921"0"00"20240524" 000000000000001272"0"00"
"1"1204"0"500048063"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500048648"05921"0"00"20240524" 000000000000000591"0"00"
"1"1204"0"500048951"05921"0"00"20240524" 000000000000000919"0"00"
"1"1204"0"500048955"00710"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500049053"00457"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500049262"05921"0"00"20240524" 000000000000000129"0"00"
"1"1204"0"500049384"08442"0"00"20240524" 000000000000000080"0"00"
"1"1204"0"500049648"08527"0"00"20240524" 000000000000000129"0"00"
"1"1204"0"500049648"30037"0"00"20240524" 000000000000000102"0"00"
"1"1204"0"500049654"05921"0"00"20240524" 000000000000005481"0"00"
"1"1204"0"500049731"05921"0"00"20240524" 000000000000000595"0"00"
"1"1204"0"500049751"05921"0"00"20240524" 000000000000000137"0"00"
"1"1204"0"500050334"07000"0"00"20240524" 000000000000000395"2"00"
"1"1204"0"500050334"08550"0"00"20240524" 000000000000000071"0"00"
"1"1204"0"500050379"07000"0"00"20240524" 000000000000000085"2"00"
"1"1204"0"500050379"08006"0"00"20240524" 000000000000000007"0"00"
"1"1204"0"500050457"05921"0"00"20240524" 000000000000000036"0"00"
"1"1204"0"500050510"00710"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500050510"07000"0"00"20240524" 000000000000001384"2"00"
"1"1204"0"500050510"08006"0"00"20240524" 000000000000000080"0"00"
"1"1204"0"500050510"08444"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500050510"08445"0"00"20240524" 000000000000000120"0"00"
"1"1204"0"500050510"08529"0"00"20240524" 000000000000000051"0"00"
"1"1204"0"500050510"08549"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500050549"00565"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500050552"07000"0"00"20240524" 000000000000001706"2"00"
"1"1204"0"500050552"81086"0"00"20240524" 000000000000000850"0"00"
